label;prolific_id;response_lower;entrained;condition;gender_participant;age;sim;stimuli_order;set;order;f;experiment;group;gender_partner;randomBlock
spectacles;23b55dfe5453f6e71a416f6b4e3cb1151b5ff1fa;glasses;0;H;male;22;0.2471;7;2;1;0;experiment 1;no prime;NA;NA
spectacles;f1a1ba3ed2437521d288295ccf4ff89ccb5ded50;glasses;0;H;male;29;0.3145;7;2;1;0;experiment 1;no prime;NA;NA
spectacles;de9b9f294436f1c49aea78ce0aa0747a1010a793;glasses;0;H;male;27;0.508;7;2;1;0;experiment 1;no prime;NA;NA
spectacles;c4df7df8017c187464c4fca6426703effffee5af;glasses;0;H;male;23;0.5234;7;2;1;0;experiment 1;no prime;NA;NA
spectacles;96213dfd1676e9686eb4165d92bbf868e35bc7d9;glasses;0;H;male;28;0.4751;7;2;1;0;experiment 1;no prime;NA;NA
spectacles;d4798fdcc0941173f47f9ab9277dea5b9575b302;glasses;0;H;male;26;0.3573;7;2;1;0;experiment 1;no prime;NA;NA
spectacles;82ad8338385327498e201ef8c006d4561d6833b3;glasses;0;H;male;28;0.4154;7;2;1;0;experiment 1;no prime;NA;NA
spectacles;d517672ab2b56d52108c4ab49ef88cf73a5a5ebf;glasses;0;H;male;25;0.3209;7;2;1;0;experiment 1;no prime;NA;NA
spectacles;369b401bf3661dd21dbce65ff974dd5d0c031dab;glasses;0;H;male;23;0.3101;7;2;1;0;experiment 1;no prime;NA;NA
spectacles;f4b3b1b5ea604fd620db6c895ef607f446a8afbe;glasses;0;H;male;27;0.4105;7;2;1;0;experiment 1;no prime;NA;NA
spectacles;db3ad722df5f690133ff7a2101c1a12d56ec7113;glasses;0;H;male;26;0.3278;7;2;1;0;experiment 1;no prime;NA;NA
spectacles;94c6c1e9c3f40598d6ce84fb03d030a0ceb977cb;harrypotter;0;H;male;27;0.3837;7;2;1;0;experiment 1;no prime;NA;NA
spectacles;579ea59d19f1957a5b6953771958ff651a4c6f79;glasses;0;H;male;29;0.4405;7;2;1;0;experiment 1;no prime;NA;NA
spectacles;162663444e3a7853b6e98ce3c9aba2e14f933832;glasses;0;H;male;29;0.2855;7;2;1;0;experiment 1;no prime;NA;NA
spectacles;bceae4fd303b2b70d335fe34c5448825264c26fc;glasses;0;H;male;29;0.2983;7;2;1;0;experiment 1;no prime;NA;NA
spectacles;228d0dd1eb0acdb10b9d070393263bba5407f5e1;glasses;0;H;male;28;0.4354;7;2;1;0;experiment 1;no prime;NA;NA
spectacles;bf78df775031642093de3b720ebc2f338587be1b;glasses;0;H;male;27;0.3141;7;2;1;0;experiment 1;no prime;NA;NA
spectacles;57f7be12bbce500e7329d33e13b0e9a1d205ad02;glasses;0;H;male;24;0.3551;7;2;1;0;experiment 1;no prime;NA;NA
spectacles;885e3a447068b46339c984d1777c3ddb7675530b;glasses;0;H;male;29;0.3422;7;2;1;0;experiment 1;no prime;NA;NA
spectacles;88c30f85380f07f0d4f83303367fc5f88b8801b2;glasses;0;H;male;30;0.359;7;2;1;0;experiment 1;no prime;NA;NA
spectacles;94f607a27f2ba9bc089ce1188e81a7179ab3e769;glasses;0;H;male;27;0.1741;7;2;1;0;experiment 1;no prime;NA;NA
spectacles;709f3b14db2f10fb0a6652b4fe305b17f2cc1466;glasses;0;H;male;23;0.3712;7;2;1;0;experiment 1;no prime;NA;NA
spectacles;b11832619a48a3ea6fd144b5b03812e3083b34ec;glasses;0;H;male;28;0.3376;7;2;1;0;experiment 1;no prime;NA;NA
spectacles;7eed6a5632dc463c336bff0e5121fea3ff066a65;glasses;0;H;male;25;0.4082;7;2;1;0;experiment 1;no prime;NA;NA
spectacles;d6d0f635068072790cb53d866ffd1b405824909e;glasses;0;H;male;21;0.4947;7;2;1;0;experiment 1;no prime;NA;NA
spectacles;efc86d6588703af576d0807f56e96582e7b2c8d6;glasses;0;H;male;23;0.3604;7;2;1;0;experiment 1;no prime;NA;NA
spectacles;f7c8a63a67c3e0025afd02279348158153c67883;glasses;0;H;male;29;0.3853;7;2;1;0;experiment 1;no prime;NA;NA
spectacles;27f76476e4cb6cc39d67dd01664703516e94e01d;glasses;0;H;male;29;0.3831;7;2;1;0;experiment 1;no prime;NA;NA
spectacles;3649bef0b03fc1c41a434956a6ea9a43f0090062;glasses;0;L;male;24;0.4145;7;2;1;0;experiment 1;no prime;NA;NA
spectacles;dea0be2211229b7e60eaea92f877052936e0ad6f;glasses;0;L;male;24;0.2898;7;2;1;0;experiment 1;no prime;NA;NA
spectacles;35af1f8081dd02dc3de3f43697cd7ca9a36ea30e;binoculars;0;L;male;26;0.2075;7;2;1;0;experiment 1;no prime;NA;NA
spectacles;6cec1d442218be6d22d097bfa5032d825242c1ba;specs;0;L;male;22;0.3503;7;2;1;0;experiment 1;no prime;NA;NA
spectacles;7fefa1ccae1cf7bb8cc2f651e89c4aca2f84796c;glasses;0;L;male;23;0.2995;7;2;1;0;experiment 1;no prime;NA;NA
spectacles;14a0a5f6dd49b37a9dc361f42dbcd376c1fa1346;glasses;0;L;male;28;0.4554;7;2;1;0;experiment 1;no prime;NA;NA
spectacles;7cc015ad89e8725d6f84f3819e2616b32aea2867;glasses;0;L;male;29;0.142;7;2;1;0;experiment 1;no prime;NA;NA
spectacles;cea76916ac43069c6cddf08bc9a7ddecf24d4fcd;glasses;0;L;male;29;0.3001;7;2;1;0;experiment 1;no prime;NA;NA
spectacles;c21ef259d4c7d5599b29803443f1c9a1c6d30a14;spectacles;1;L;male;22;0.3486;7;2;1;0;experiment 1;no prime;NA;NA
spectacles;5354054735d4c389d4217f95dd885b4895931399;glasses;0;L;male;25;0.1205;7;2;1;0;experiment 1;no prime;NA;NA
spectacles;f9d1f110c6150857f160a26e7586e2b1b256cbdd;glasses;0;L;male;22;0.3219;7;2;1;0;experiment 1;no prime;NA;NA
spectacles;e86b86f24e343dc630c9a27ce3b84a432d80776a;spectacles;1;L;male;21;0.1943;7;2;1;0;experiment 1;no prime;NA;NA
spectacles;bf67938f3846f72a25e71283b4133efac3228ab3;glasses;0;L;male;21;0.3316;7;2;1;0;experiment 1;no prime;NA;NA
spectacles;c47ef2ee92e5246e0b650ab3574049ed5a3f21ec;glasses;0;L;male;28;0.3077;7;2;1;0;experiment 1;no prime;NA;NA
spectacles;f35c47179c14434c54f71a591f90b000e96cbe62;glasses;0;L;male;28;0.2836;7;2;1;0;experiment 1;no prime;NA;NA
spectacles;caa6c441bcd98d4116c8a258e7b3c0b1b0eb0f62;glasses;0;L;male;22;0.2745;7;2;1;0;experiment 1;no prime;NA;NA
spectacles;5a18a50022a6d6ccdc098ce1e7d0be05d627d058;glasses;0;L;male;30;0.3416;7;2;1;0;experiment 1;no prime;NA;NA
spectacles;49dc132587c1d7748243891e366433fc9738a977;glasses;0;L;male;27;0.2322;7;2;1;0;experiment 1;no prime;NA;NA
spectacles;6884c7b5f1c6263a978e770142009d76ff12033d;glasses;0;L;male;29;0.3454;7;2;1;0;experiment 1;no prime;NA;NA
spectacles;7d08c8f1cfb85b42cd48b7847e447adcc36f0c29;glasses;0;L;male;26;0.208;7;2;1;0;experiment 1;no prime;NA;NA
spectacles;53721adc7dbead2af8407ea7c6767d57f2c740cc;specs;0;L;male;30;0.2837;7;2;1;0;experiment 1;no prime;NA;NA
spectacles;571ee092a869ecc09740c01a4cae424dfd24b11a;spectacles;1;L;male;22;0.315;7;2;1;0;experiment 1;no prime;NA;NA
spectacles;aa8ee6a4080d5ae1250c61b5cfcb72c76d188d93;glasses;0;L;male;23;0.3061;7;2;1;0;experiment 1;no prime;NA;NA
spectacles;fdcc953049903fd381969d098189fbb1467da1e0;glasses;0;L;male;24;0.3591;7;2;1;0;experiment 1;no prime;NA;NA
spectacles;d4eb286f0affc18546e935a19a5f819e815152e7;glasses;0;L;male;20;0.3345;7;2;1;0;experiment 1;no prime;NA;NA
spectacles;8980f929a904527fe2db30a1d19e12e70f6822ad;glasses;0;L;male;23;0.2936;7;2;1;0;experiment 1;no prime;NA;NA
spectacles;cd2a71df4a59113c44ef6c6a6c98b46099a1cb79;glasses;0;L;male;24;0.32;7;2;1;0;experiment 1;no prime;NA;NA
loo;fc2f3864bae1b1db60154104e8ffe03f04a039c8;loo;1;L;female;25;0.507;8;2;2;0;experiment 1;no prime;NA;NA
loo;62ba14e06e81ef0703b63f58d50e2c95dbf6c521;loo;1;L;female;29;0.24;8;2;2;0;experiment 1;no prime;NA;NA
loo;00904d9e9077ef6e5d1108ff0ac82fff697e614d;loo;1;L;female;29;0.3857;8;2;2;0;experiment 1;no prime;NA;NA
loo;c88933ebec85f8e42ce556fdcd45d93883aaea19;toilet;0;L;female;22;0.2905;8;2;2;0;experiment 1;no prime;NA;NA
loo;d53ef7adb23762e7350c2d61f3d40c33695d59fc;toilet;0;L;female;27;0.4047;8;2;2;0;experiment 1;no prime;NA;NA
loo;936a44b9cd3bbf0a384778937e112c994c636b26;toilet;0;L;female;25;0.3493;8;2;2;0;experiment 1;no prime;NA;NA
loo;d29930a804058d26bf2340b5d2cf0f2234b00491;toilet;0;L;female;29;0.4615;8;2;2;0;experiment 1;no prime;NA;NA
loo;feeddd4f78f0e81648f9d05501fe5406e2c3b08f;toilet;0;L;female;20;0.3283;8;2;2;0;experiment 1;no prime;NA;NA
loo;e354ac7eaf3a2ae2741763f6f00756610f4af038;toilet;0;L;female;23;0.3948;8;2;2;0;experiment 1;no prime;NA;NA
loo;0ae43b6bf83b2e0f02735a6b75ba53bb2a250532;toilet;0;L;female;23;0.2349;8;2;2;0;experiment 1;no prime;NA;NA
loo;be65d3fb07a0838ae5c4494b9679d6250271150e;toilet;0;L;female;22;0.3359;8;2;2;0;experiment 1;no prime;NA;NA
loo;a6e5b220ce5feda0db13604e49fa9726b1f687d6;loo;1;L;female;29;0.2648;8;2;2;0;experiment 1;no prime;NA;NA
loo;fe3c5fc86cc4704acabfb85585b599c62beeb3aa;loo;1;L;female;30;0.1676;8;2;2;0;experiment 1;no prime;NA;NA
loo;db74f9a72103e9f74b246279cfe76555585f86b6;toilet;0;L;female;27;0.2756;8;2;2;0;experiment 1;no prime;NA;NA
loo;699b628494685dc552998c05262fb7107c7330ed;toilet;0;L;female;27;0.3414;8;2;2;0;experiment 1;no prime;NA;NA
loo;0a9e0aa15f18aec2e47e7bf9eb7dcc00bae38763;toilet;0;L;female;29;0.2597;8;2;2;0;experiment 1;no prime;NA;NA
loo;6b0d6b8eca26fe24d4bc658f0353bf4fd7d17157;loo;1;L;female;23;0.3642;8;2;2;0;experiment 1;no prime;NA;NA
loo;b6352a3c9903116e90280414447c92230c0c4105;toilet;0;L;female;25;0.3597;8;2;2;0;experiment 1;no prime;NA;NA
loo;5ba72b04a6331ef8a418905d5929c5b58a3dacfd;loo;1;L;female;21;0.4551;8;2;2;0;experiment 1;no prime;NA;NA
loo;12ce0db00e47f8edff73a56c42d3d57b565f483f;toilet;0;L;female;27;0.4304;8;2;2;0;experiment 1;no prime;NA;NA
loo;267000c6e84060105981a0bb41273295039e7479;loo;1;L;female;30;0.4137;8;2;2;0;experiment 1;no prime;NA;NA
loo;0deb90de2933b848357f733a8a5570152dc3a656;loo;1;L;female;26;0.4149;8;2;2;0;experiment 1;no prime;NA;NA
loo;58e6a036b12d25e8f4bd4db5c9613d30949ab626;loo;1;L;female;28;0.3183;8;2;2;0;experiment 1;no prime;NA;NA
loo;42bb7cbabbbf88a555e70c605dd71d8cb6a67726;loo;1;L;female;27;0.2287;8;2;2;0;experiment 1;no prime;NA;NA
loo;85a0bbc461aab5f312ecee44b2c49f4773328263;loo;1;L;female;25;0.3541;8;2;2;0;experiment 1;no prime;NA;NA
loo;0f15dec44214bda7ac8686b7a1ebebbb3835bbc7;toilet;0;L;female;25;0.3725;8;2;2;0;experiment 1;no prime;NA;NA
loo;3402e88484f3a657e306f5888e86c652b2abbca1;toilet;0;H;female;22;0.4195;8;2;2;0;experiment 1;no prime;NA;NA
loo;1cfe3ae2f522c99e03f1a8de388289eab4ca4bb3;loos;0;H;female;26;0.2863;8;2;2;0;experiment 1;no prime;NA;NA
loo;e574a1c54a7d4dbd668fe32bdb08408db84a6124;toilet;0;H;female;30;0.2388;8;2;2;0;experiment 1;no prime;NA;NA
loo;c5461fb3df34f92cece719d211a41381f0d8284b;youpeeinit;0;H;female;25;0.2363;8;2;2;0;experiment 1;no prime;NA;NA
loo;0f6bb6f9a82a2830206ac2b0a49cc5b526f4c578;toilet;0;H;female;30;0.5184;8;2;2;0;experiment 1;no prime;NA;NA
loo;1ae5fdb3801bc575d4ccd479ba82c5909c9688ba;toilet;0;H;female;27;0.5512;8;2;2;0;experiment 1;no prime;NA;NA
loo;7e43ac84d3fcaa464773b37e84ae21fd43b4f671;bog;0;H;female;25;0.3268;8;2;2;0;experiment 1;no prime;NA;NA
loo;7674af8a90cc342f30a542a8e9d832e3b3ada406;toilet;0;H;female;23;0.4143;8;2;2;0;experiment 1;no prime;NA;NA
loo;7951f2cdc399bf5bd8b0e35a73fc4b381c4bed33;toilet;0;H;female;24;0.3636;8;2;2;0;experiment 1;no prime;NA;NA
loo;caeb1feb2225f92e40934ea62bf4ffaf89cbea80;loo;1;H;female;22;0.3764;8;2;2;0;experiment 1;no prime;NA;NA
loo;c26a6ecee27b10b0f6a61db458b45399ab32159a;toilet;0;H;female;27;0.4131;8;2;2;0;experiment 1;no prime;NA;NA
loo;b2812366a195cc7a65833c0ea541bc0470f78f7f;toilet;0;H;female;26;0.3232;8;2;2;0;experiment 1;no prime;NA;NA
loo;f9583bf8055758a4d350384d6a6aab79eb4824cc;toilet;0;H;female;23;0.4094;8;2;2;0;experiment 1;no prime;NA;NA
loo;9a84d8245c70bee23717f2ac0c01da9b77f6e22c;toilet;0;H;female;20;0.3829;8;2;2;0;experiment 1;no prime;NA;NA
loo;84b5c8783910c396bd5af9547813152d4e9ea77b;toilet;0;H;female;24;0.3169;8;2;2;0;experiment 1;no prime;NA;NA
loo;10118832f20a42ca9ca828da2e8fcd48a207f256;toilet;0;H;female;22;0.3219;8;2;2;0;experiment 1;no prime;NA;NA
loo;a4eea5553e230985c1ea5195f7eb77d3d428ad7e;loo;1;H;female;21;0.3636;8;2;2;0;experiment 1;no prime;NA;NA
loo;6e92fcef4028bb65206aac6b2e74d9d524115baf;toilet;0;H;female;30;0.2488;8;2;2;0;experiment 1;no prime;NA;NA
loo;25aa691040e3798ddf285776cddad172ba90d769;toilet;0;H;female;28;0.3768;8;2;2;0;experiment 1;no prime;NA;NA
loo;48aa63e709c5eb37b063e70e8428e1750a1fa29e;toilet;0;H;female;26;0.2206;8;2;2;0;experiment 1;no prime;NA;NA
loo;9fb39a6d9690d2f922dd76e52838718cf13ddd42;poopstation;0;H;female;28;0.3942;8;2;2;0;experiment 1;no prime;NA;NA
loo;4e113922b98c2366c74ad589a405e128d2f09b98;toilet;0;H;female;26;0.2513;8;2;2;0;experiment 1;no prime;NA;NA
loo;4b37aedfae007a2fbe5ff11db1288bdf8b93a7b2;toilet;0;H;female;27;0.3042;8;2;2;0;experiment 1;no prime;NA;NA
loo;24424951ec431287906b0e6d3788c05c1d59af0c;toilet;0;H;female;23;0.4007;8;2;2;0;experiment 1;no prime;NA;NA
loo;c58bdb9b929e8bd6f293e218c8ff2d15bed112e8;toilet;0;H;female;21;0.3122;8;2;2;0;experiment 1;no prime;NA;NA
loo;7bce413172fa069cf6012eca2dca9298a625ab5a;toilet;0;H;female;22;0.4665;8;2;2;0;experiment 1;no prime;NA;NA
loo;213b949e2a01f33488784b1d5ff308b9aa03bff6;loo;1;H;female;23;0.3358;8;2;2;0;experiment 1;no prime;NA;NA
loo;60977a0c21d2cca73ee270fecf6285124c2416f6;toilet;0;H;female;22;0.4078;8;2;2;0;experiment 1;no prime;NA;NA
loo;4f2e2ed997b598ac5ad3194dad51c209f8ae9d61;toilet;0;H;female;29;0.3332;8;2;2;0;experiment 1;no prime;NA;NA
loo;6966f0931ee30502666852bfd9282f73adf39cf1;toilet;0;H;female;22;0.2455;8;2;2;0;experiment 1;no prime;NA;NA
loo;462229963959fdfa85f9baedb9a5108435ab7fa5;toilet;0;H;female;29;0.4587;8;2;1;0;experiment 1;no prime;NA;NA
loo;db44212347c01eb9b17283c4fb89a713f62f21b5;toilet;0;H;female;22;0.3664;8;2;1;0;experiment 1;no prime;NA;NA
loo;d5306cf6019de7c727da748ad116ee8809f0b5d0;loo;1;H;female;30;0.4361;8;2;1;0;experiment 1;no prime;NA;NA
loo;921c1e4e0530da72a02848a0ab627af5f3e18695;toilet;0;H;female;28;0.3532;8;2;1;0;experiment 1;no prime;NA;NA
loo;d2b327ef16bf9fe7242ae4ebe079b45b6fb06eaf;loo;1;H;female;27;0.4093;8;2;1;0;experiment 1;no prime;NA;NA
loo;45e72b936f4a61c20f71d594d263093cb93508d7;loo;1;H;female;27;0.2122;8;2;1;0;experiment 1;no prime;NA;NA
loo;e85bf5bba6a3ff97686871436189da599ecffaa0;toilet;0;H;female;22;0.4487;8;2;1;0;experiment 1;no prime;NA;NA
loo;f69e361cfb885a58097d59fbacf5de21c52f0201;loo;1;H;female;25;0.246;8;2;1;0;experiment 1;no prime;NA;NA
loo;0b8312fa5f0f5643a9014a28bed0c1e881d78589;loo;1;H;female;23;0.3177;8;2;1;0;experiment 1;no prime;NA;NA
loo;8e3e764e9bbe52b740807d68ddaf01b16b2fde7d;toilet;0;H;female;25;0.3444;8;2;1;0;experiment 1;no prime;NA;NA
loo;c777126b491a313ba4750ad3908370d9c9f93188;toilet;0;H;female;28;0.3742;8;2;1;0;experiment 1;no prime;NA;NA
loo;0145a7fc9dd096d7419a46dbdee3e1abd569223f;toilet;0;H;female;24;0.3435;8;2;1;0;experiment 1;no prime;NA;NA
loo;1180de389df859f523fd99321c62603fe8b4cc6e;toilet;0;H;female;29;0.2251;8;2;1;0;experiment 1;no prime;NA;NA
loo;9b8ae110747fb06429f67a0ac6d23819655b2d80;loo;1;H;female;22;0.2091;8;2;1;0;experiment 1;no prime;NA;NA
loo;6b28368167370d6391a844b3583cad1625bebef9;toilet;0;H;female;21;0.3349;8;2;1;0;experiment 1;no prime;NA;NA
loo;2adba5364d326287b977be4cfaf9fd65472a6744;toilet;0;H;female;26;0.3603;8;2;1;0;experiment 1;no prime;NA;NA
loo;8b9946fc7b5f68b0a6521b25e03dc34fec1a33ae;toilet;0;H;female;30;0.3058;8;2;1;0;experiment 1;no prime;NA;NA
loo;75ed65bb6d8f023da74c31a5d5a81195ef5d4eb3;toilet;0;H;female;21;0.4079;8;2;1;0;experiment 1;no prime;NA;NA
loo;910a16866b26c9994e04759718bc8c91fe2adab6;toilet;0;H;female;24;0.2776;8;2;1;0;experiment 1;no prime;NA;NA
loo;69f9fd1e7b5d72d0e00280f2822214a0cd38b5eb;toilet;0;H;female;30;0.4905;8;2;1;0;experiment 1;no prime;NA;NA
loo;b7258b877524c800dc564b681b2b97052e656817;loo;1;H;female;30;0.2628;8;2;1;0;experiment 1;no prime;NA;NA
loo;6727af98c8fd8985d4067d8676e40c7c1d7a3312;lavatory;0;H;female;22;0.3389;8;2;1;0;experiment 1;no prime;NA;NA
loo;62e898ff2ca0ad5d68d82f1f2bfd6b09cbe2adb8;toilet;0;H;female;26;0.2491;8;2;1;0;experiment 1;no prime;NA;NA
loo;63b86bc4543b3b976238a308aedb5843086ad607;toilet;0;H;female;28;0.2478;8;2;1;0;experiment 1;no prime;NA;NA
loo;46a90e5e60bff735df36e031593fd18958359a82;toilet;0;H;female;25;0.3098;8;2;1;0;experiment 1;no prime;NA;NA
loo;fa6f610ac4141918bf967cced76e3fb94cdf82b9;loo;1;H;female;24;0.2008;8;2;1;0;experiment 1;no prime;NA;NA
loo;f75a22a4958f1b9fa0c1c2c58f518b250c278f5e;toilet;0;L;female;29;0.4494;8;2;1;0;experiment 1;no prime;NA;NA
loo;930e5549449163b32bb273949176fe3b66c7b5b5;toilet;0;L;female;25;0.3415;8;2;1;0;experiment 1;no prime;NA;NA
loo;234a04cafb72fd63598c1f1fde1a7e11840b60fa;toilet;0;L;female;22;0.3745;8;2;1;0;experiment 1;no prime;NA;NA
loo;0d5f62cebd7145c5338e5f41196da6ed8271ffa4;toilet;0;L;female;21;0.3195;8;2;1;0;experiment 1;no prime;NA;NA
loo;c999dcc33d4158d34d629b963449df4e3e7bdb37;toilet;0;L;female;30;0.3344;8;2;1;0;experiment 1;no prime;NA;NA
loo;49c1514cb90240b7ff201e40f5d3490104b1c1b8;toilet;0;L;female;25;0.1887;8;2;1;0;experiment 1;no prime;NA;NA
loo;19eadbbab91c09803dd9272f8467bf9d103d53a3;toilet;0;L;female;28;0.4798;8;2;1;0;experiment 1;no prime;NA;NA
loo;0018b72973ef168e5fdf6cf941b8456101e75b03;toilet;0;L;female;26;0.2451;8;2;1;0;experiment 1;no prime;NA;NA
loo;961d032cab8e25aad6c1ef0eb607f0802b163bd4;toilet;0;L;female;30;0.3684;8;2;1;0;experiment 1;no prime;NA;NA
loo;ed99170b4fd94dfe6ee91fe760fc51213c5f5811;toilet;0;L;female;23;0.3392;8;2;1;0;experiment 1;no prime;NA;NA
loo;eb970da0366e3e63a6147d4072775fadb34b839f;toilet;0;L;female;25;0.1746;8;2;1;0;experiment 1;no prime;NA;NA
loo;72bc411c97e58142a318d22852ff77b1f09dc404;loo;1;L;female;25;0.2525;8;2;1;0;experiment 1;no prime;NA;NA
loo;9dcf99e506f9a86c93657edf0bedf08028f2e3e6;loo;1;L;female;22;0.5528;8;2;1;0;experiment 1;no prime;NA;NA
loo;880e21f7f116351d56b78a845471e32c98d9d05a;toilet;0;L;female;26;0.2639;8;2;1;0;experiment 1;no prime;NA;NA
loo;1bc69aaa3513519b2e5c3bac6be37c1700a00a1f;toilet;0;L;female;30;0.4727;8;2;1;0;experiment 1;no prime;NA;NA
loo;967e18ab2e452e29ba50dc6bad172f88ac584afd;toilet;0;L;female;29;0.4459;8;2;1;0;experiment 1;no prime;NA;NA
loo;be3a4bf0acd75184a416f4fbfc8a93b3a75e91a2;loo;1;L;female;26;0.5109;8;2;1;0;experiment 1;no prime;NA;NA
loo;978d7e7d6ca7adc5358da74e5c52c7254b18d121;toilet;0;L;female;24;0.3125;8;2;1;0;experiment 1;no prime;NA;NA
loo;574394d96fb0d43e4abd2452e6854829888dd965;loo;1;L;female;30;0.3078;8;2;1;0;experiment 1;no prime;NA;NA
loo;dea4be8ec19451897541bb9859796153b30e75c9;toilet;0;L;female;28;0.4222;8;2;1;0;experiment 1;no prime;NA;NA
loo;013f696893e5b34fb881c09dd2ab29ced6a879d7;loo;1;L;female;28;0.3824;8;2;1;0;experiment 1;no prime;NA;NA
loo;a9cdbe6553fa0cea78c8b0d60c8624a287839144;toilet;0;L;female;25;0.4754;8;2;1;0;experiment 1;no prime;NA;NA
loo;b8d2861612c7499ac6f6cb06f64f28ddf6077265;loo;1;L;female;25;0.2744;8;2;1;0;experiment 1;no prime;NA;NA
loo;ea293119d61fcc9bc1790a1065f9f2093e683149;toilet;0;L;female;23;0.3487;8;2;1;0;experiment 1;no prime;NA;NA
loo;31bba11adc7cffea78ff62703ffa0f93c4c1a90a;toilet;0;L;female;28;0.2471;8;2;1;0;experiment 1;no prime;NA;NA
loo;7e73367a9691ae390ffc55835eeffbb63571c2b7;toilet;0;L;female;28;0.4056;8;2;1;0;experiment 1;no prime;NA;NA
loo;c0cb4e0def49c697883002522dc35200ce22e312;toilet;0;L;female;24;0.3542;8;2;1;0;experiment 1;no prime;NA;NA
loo;75d206003072129bb621d32ee9f80fb2a500f5c1;bog;0;L;male;22;0.1717;8;2;2;0;experiment 1;no prime;NA;NA
loo;2f538c77b2b7d66afe1f0b736c581a799f941453;toilet;0;L;male;23;0.34;8;2;2;0;experiment 1;no prime;NA;NA
loo;030e9ae748db4c8ca36f5bef71119d70ebbfaf6e;toilet;0;L;male;26;0.3063;8;2;2;0;experiment 1;no prime;NA;NA
loo;e45e7040780d41503fb68b6ab75f46c67dc809b8;loo;1;L;male;24;0.3053;8;2;2;0;experiment 1;no prime;NA;NA
loo;aab27406d502d7d187df42d21c8524118da03c5e;loo;1;L;male;24;0.3559;8;2;2;0;experiment 1;no prime;NA;NA
loo;cd87264fa85ab6c20fe645f59b7ee0f69bc49ea3;loo;1;L;male;27;0.0936;8;2;2;0;experiment 1;no prime;NA;NA
loo;187281057f5337f83c5b54c8a152ef2715125b80;toilet;0;L;male;27;0.2202;8;2;2;0;experiment 1;no prime;NA;NA
loo;0b57a415aa160996fcc056c98879858878f6bbcd;loo;1;L;male;24;0.2605;8;2;2;0;experiment 1;no prime;NA;NA
loo;cb7e8e1be27f97e8962a816054b100d3e512742a;toilet;0;L;male;30;0.2566;8;2;2;0;experiment 1;no prime;NA;NA
loo;18c312bad1d17546c51892cbc3cfdc9f8e3e8ee2;toilet;0;L;male;22;0.2873;8;2;2;0;experiment 1;no prime;NA;NA
loo;d50f25e63c690cde38f8472327283516d9677374;toilet;0;L;male;28;0.3647;8;2;2;0;experiment 1;no prime;NA;NA
loo;a6fde1e28954281a516ffcdeb22e77fc73d63a08;toilet;0;L;male;24;0.2685;8;2;2;0;experiment 1;no prime;NA;NA
loo;4db19d7da6b1ef9356d5067a5f3ffb2c3f7340e5;loo;1;L;male;23;0.3932;8;2;2;0;experiment 1;no prime;NA;NA
loo;a0745682ff0707eea012ebb09d8d4c1a7741e4f0;toilet;0;L;male;30;0.3057;8;2;2;0;experiment 1;no prime;NA;NA
loo;0a44352e38526c9c1468c995b53fa7457e79a2ae;toilet;0;L;male;25;0.3306;8;2;2;0;experiment 1;no prime;NA;NA
loo;778d3a0ed98ef3f0961e0b60b9a001be318cae1b;toilet;0;L;male;27;0.1475;8;2;2;0;experiment 1;no prime;NA;NA
loo;c63aa73ee3400ed0c427e179ae10f56556929c1b;loo;1;L;male;29;0.3328;8;2;2;0;experiment 1;no prime;NA;NA
loo;8cbba4bcc82f7bb1de2b629b8e7cbdae15135ffb;toilet;0;L;male;22;0.1809;8;2;2;0;experiment 1;no prime;NA;NA
loo;071419ad3b32bbfaf1d5f658bc474e4e13bdb39a;toilet;0;L;male;30;0.3049;8;2;2;0;experiment 1;no prime;NA;NA
loo;82ab9e040fbafe2d3a6c2bf94241e2ca21461ba2;toilet;0;L;male;26;0.2117;8;2;2;0;experiment 1;no prime;NA;NA
loo;6f609a23fe7823760e10f1e56b505a4854d3a5c1;loo;1;L;male;25;0.2016;8;2;2;0;experiment 1;no prime;NA;NA
loo;6076bee3e0f1edb3aae1dc925b0d91f7b4d5f54f;toilet;0;L;male;21;0.3035;8;2;2;0;experiment 1;no prime;NA;NA
loo;bbcd6a3f61d9581e2b77a771d0685f6daa6dca69;toilet;0;L;male;22;0.2412;8;2;2;0;experiment 1;no prime;NA;NA
loo;bfcbee699799cffaede778d655bcf9dceacb3972;loo;1;L;male;24;0.2026;8;2;2;0;experiment 1;no prime;NA;NA
loo;9d0f1b97cf76d001baac4edbbdf1ed55f8b90681;toilet;0;L;male;29;0.2415;8;2;2;0;experiment 1;no prime;NA;NA
loo;3c2601fdd75a270a9c8cd23863f71f133feee96e;toilet;0;L;male;25;0.3359;8;2;2;0;experiment 1;no prime;NA;NA
loo;f909b82cee9dd4c96f425c4ea2005052d5aa715a;toilet;0;L;male;27;0.2942;8;2;2;0;experiment 1;no prime;NA;NA
loo;4af7b040d7416d1ac7bcdc0b4a3acc9b7c062b71;toilet;0;H;male;24;0.1929;8;2;2;0;experiment 1;no prime;NA;NA
loo;e11069a37da058b42cd4d15559890ca798c9b2fc;toilet;0;H;male;30;0.5363;8;2;2;0;experiment 1;no prime;NA;NA
loo;cc80fbedf28bbe3b6c37ef8dd2aa83772926be91;toilet;0;H;male;20;0.4578;8;2;2;0;experiment 1;no prime;NA;NA
